BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|190.132.176.0/20|3130 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|201.217.128.0/20|3130 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|200.125.0.0/20|3130 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|190.132.240.0/20|3130 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|202.141.0.0/17|3130 2914 15412 18101 2697|IGP
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|203.101.87.0/24|3130 2914 9498|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|12.108.254.0/24|3130 2914 7018 26829|IGP
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|205.98.35.0/24|3130 2914 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|205.98.38.0/23|3130 2914 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|91.187.120.0/24|3130 2914 1299 5483 6821 21246|IGP
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|80.80.167.0/24|3130 2914 1299 5483 6821 21246|IGP
BGP4MP|02/24/08 19:56:42|A|147.28.7.1|3130|91.187.121.0/24|3130 2914 1299 5483 6821 21246|IGP
BGP4MP|02/24/08 19:56:42|W|202.232.0.3|2497|89.4.130.0/24
BGP4MP|02/24/08 19:56:42|W|202.232.0.3|2497|58.65.221.0/24
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|84.20.75.0/24|2497 2914 1299 5483 6821 21183 33924|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|208.2.188.0/23|2497 701 10333|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.0.144.0/20|2497 1239 12956 6057|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.135.128.0/20|2497 1239 12956 6057|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.132.208.0/20|2497 1239 12956 6057|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.64.80.0/20|2497 1239 12956 6057|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.0.128.0/20|2497 1239 12956 6057|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.133.208.0/20|2497 1239 12956 6057|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.132.192.0/20|2497 1239 12956 6057|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.134.144.0/20|2497 1239 12956 6057|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.134.0.0/16|2497 1239 12956 6057 6057 6057 6057 6057 6057|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|200.125.0.0/18|2497 1239 12956 6057 6057 6057 6057 6057 6057|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|200.40.0.0/16|2497 1239 12956 6057 6057 6057 6057 6057 6057|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.132.128.0/17|2497 1239 12956 6057 6057 6057 6057 6057 6057|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.135.0.0/16|2497 1239 12956 6057 6057 6057 6057 6057 6057|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|201.221.32.0/19|2497 1239 12956 6057 6057 6057 6057 6057 6057|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.133.0.0/16|2497 1239 12956 6057 6057 6057 6057 6057 6057|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|201.217.128.0/18|2497 1239 12956 6057 6057 6057 6057 6057 6057|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|190.0.128.0/19|2497 1239 12956 6057 6057 6057 6057 6057 6057|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|203.101.87.0/24|2497 2914 9498|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|202.141.0.0/17|2497 15412 18101 2697|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|202.140.63.0/24|2497 2914 15412 18101 17443|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|12.108.254.0/24|2497 7018 26829|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|124.7.244.0/24|2497 6453 4755 4755 4755 4755 9583|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|91.187.120.0/24|2497 3257 8400 6821 6821 6821 6821 6821 21246|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|91.187.121.0/24|2497 3257 8400 6821 6821 6821 6821 6821 21246|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|80.80.167.0/24|2497 3257 8400 6821 6821 6821 6821 6821 21246|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|200.194.64.0/19|2497 3549 17379 16685 13495|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|91.199.184.0/24|2497 3549 3216 3216 8402 44598|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|216.24.112.0/21|2497 701 5056 30200|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|216.24.120.0/22|2497 701 5056 30200|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|205.166.159.0/24|2497 701 5056 30200|IGP
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|205.98.38.0/23|2497 2914 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|205.98.35.0/24|2497 2914 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|202.232.0.3|2497|41.204.0.0/24|2497 701 3741 22572 32398|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|89.149.178.10|3257|205.98.35.0/24|3257 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|89.149.178.10|3257|205.98.38.0/23|3257 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:42|W|217.75.96.60|16150|205.98.96.0/20
BGP4MP|02/24/08 19:56:42|A|81.209.156.1|13237|205.98.35.0/24|13237 3320 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|81.209.156.1|13237|205.98.38.0/23|13237 3320 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|213.140.32.148|12956|205.98.38.0/23|12956 3549 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:42|A|213.140.32.148|12956|205.98.35.0/24|12956 3549 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|81.209.156.1|13237|205.98.35.0/24|13237 3320 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|81.209.156.1|13237|205.98.38.0/23|13237 3320 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.133.176.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.132.176.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.132.144.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.133.240.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.132.144.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.132.240.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.133.176.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.132.176.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.133.240.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|201.217.128.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|200.125.0.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.133.240.0/20|1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.132.240.0/20|1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.132.144.0/20|1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.133.176.0/20|1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|200.125.0.0/20|1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.132.176.0/20|1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|201.217.128.0/20|1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.133.240.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.132.144.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.132.176.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.133.176.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|W|209.123.12.51|8001|205.98.35.0/24
BGP4MP|02/24/08 19:56:43|W|209.123.12.51|8001|205.98.38.0/23
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|66.246.180.0/23|8001 174 31980|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|209.123.35.0/24|8001 174 31980|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.133.176.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.132.144.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.132.176.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|190.133.240.0/20|8001 1299 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|205.98.35.0/24|8001 1299 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|205.98.38.0/23|8001 1299 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|W|209.123.12.51|8001|205.98.35.0/24
BGP4MP|02/24/08 19:56:43|W|209.123.12.51|8001|205.98.38.0/23
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|205.98.35.0/24|8001 1299 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|209.123.12.51|8001|205.98.38.0/23|8001 1299 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.132.144.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.132.240.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.133.176.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.132.176.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|190.133.240.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|201.217.128.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|213.248.83.252|1299|200.125.0.0/20|1299 1239 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|129.250.0.11|2914|205.98.96.0/20|2914 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|134.222.85.45|286|190.132.144.0/20|286 3549 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|134.222.85.45|286|190.133.176.0/20|286 3549 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|134.222.85.45|286|190.133.240.0/20|286 3549 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|134.222.85.45|286|200.125.0.0/20|286 3549 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|134.222.85.45|286|190.132.240.0/20|286 3549 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|134.222.85.45|286|201.217.128.0/20|286 3549 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|134.222.85.45|286|190.132.176.0/20|286 3549 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|W|195.219.96.239|6453|202.140.63.0/24
BGP4MP|02/24/08 19:56:43|W|195.219.96.239|6453|89.4.130.0/24
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|12.108.254.0/24|6453 7018 26829|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|124.7.244.0/24|6453 4755 9583|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|202.141.0.0/17|6453 2914 15412 18101 2697|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|202.133.47.0/24|6453 6762 17557|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|203.101.87.0/24|6453 2914 9498|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|205.98.38.0/23|6453 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|205.98.35.0/24|6453 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|80.80.167.0/24|6453 1299 5483 6821 21246|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|91.187.121.0/24|6453 1299 5483 6821 21246|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|91.187.120.0/24|6453 1299 5483 6821 21246|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|190.132.144.0/20|6453 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|190.132.176.0/20|6453 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|190.132.240.0/20|6453 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|190.133.176.0/20|6453 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|190.133.240.0/20|6453 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|200.125.0.0/20|6453 6762 6057|IGP
BGP4MP|02/24/08 19:56:43|A|195.219.96.239|6453|201.217.128.0/20|6453 6762 6057|IGP
BGP4MP|02/24/08 19:56:44|A|12.0.1.63|7018|205.98.35.0/24|7018 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:44|A|12.0.1.63|7018|205.98.38.0/23|7018 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|220.231.112.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|220.231.120.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.224.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|125.235.208.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|125.235.144.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|125.235.192.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|125.235.160.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|125.235.128.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|203.113.152.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|203.113.180.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|203.113.172.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|203.113.132.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|220.231.96.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|220.231.104.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|220.231.108.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.128.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.144.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.80.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.64.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.112.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.192.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.48.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.208.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.16.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.0.128.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.0.192.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|12.0.1.63|7018|205.98.35.0/24|7018 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:44|A|12.0.1.63|7018|205.98.38.0/23|7018 3549 27065 5839|INCOMPLETE
BGP4MP|02/24/08 19:56:44|A|4.68.1.166|3356|157.130.0.0/16|3356 2914 3948 16517|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.0.0/16|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.64.0/18|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.32.0/19|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.128.0/19|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.192.0/19|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.160.0/19|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.128.0/18|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.188.0/22|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.192.0/18|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.156.0/22|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.128.0/18|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.64.0/19|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.224.0/19|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.0.0/19|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.96.0/19|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.0.0/18|2914 3491 7552|IGP
BGP4MP|02/24/08 19:56:44|A|4.68.1.166|3356|157.130.0.0/16|3356 2914 3948 16517|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.96.0/20|2914 3561 4134 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.80.0/20|2914 3561 4134 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.0.240.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.132.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.192.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.0.192.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.160.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.32.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.48.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.180.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.164.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.96.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|220.231.120.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.208.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.0.112.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.16.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.80.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.176.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|220.231.96.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|220.231.108.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.172.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.144.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.128.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.160.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.128.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.0.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.208.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|220.231.104.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|220.231.100.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.192.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.128.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|220.231.116.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.152.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.0.144.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.136.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|220.231.112.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.64.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.160.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.0.176.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|203.113.168.0/22|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.0.224.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.0.208.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|125.235.112.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.0.128.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.224.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.144.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.1.112.0/20|2914 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|129.250.0.11|2914|117.0.160.0/20|2914 701 4134 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|203.113.136.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|220.231.100.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|220.231.116.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|203.113.160.0/22|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.32.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.176.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.160.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.1.0.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|134.55.200.31|293|117.0.224.0/20|293 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|220.231.100.0/22|1280 2828 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|203.113.180.0/22|1280 2828 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|117.1.80.0/20|1280 2828 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|220.231.112.0/22|1280 2828 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|220.231.108.0/22|1280 2828 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|117.1.64.0/20|1280 2828 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|117.1.160.0/20|1280 2828 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|117.1.176.0/20|1280 2828 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|220.231.96.0/22|1280 2828 6453 7552|IGP
BGP4MP|02/24/08 19:56:44|A|149.20.65.198|1280|220.231.104.0/22|1280 2828 6453 7552|IGP
